"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order","presented_choices"
"true","false","[]","[]","[]","preload","0","731","0.0-0.0","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","","","","","",""
"","","","","","instructions","1","17545","0.0-1.0","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","[{""page_index"":0,""viewing_time"":16811}]","16811","","","","",""
"","","","","","html-keyboard-response","2","18048","0.0-2.0","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","null","<p> + <p/>","null","","",""
"","","","","","instructions","3","60561","0.0-3.0","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","[{""page_index"":0,""viewing_time"":2517},{""page_index"":1,""viewing_time"":19814},{""page_index"":2,""viewing_time"":9066},{""page_index"":3,""viewing_time"":3939},{""page_index"":4,""viewing_time"":7177}]","42512","","","","",""
"","","","","","html-button-response","4","75516","0.0-4.0-0.0-0.0","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","14954","","0","Intro Trial","",""
"","","","","","html-button-response","5","76381","0.0-4.1-0.1-0.1","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","863","","1","Intro Trial","",""
"","","","","","html-button-response","6","78884","0.0-4.2-0.2-0.2","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","2501","","1","Intro Trial","",""
"","","","","","html-button-response","7","79565","0.0-4.3-0.3-0.3","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","679","","2","Intro Trial","",""
"","","","","","html-button-response","8","80596","0.0-4.4-0.4-0.4","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","1029","","2","Intro Trial","",""
"","","","","","html-button-response","9","81310","0.0-4.5-0.5-0.5","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","712","","3","Intro Trial","",""
"","","","","","html-button-response","10","82389","0.0-4.6-0.6-0.6","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","1077","","2","Intro Trial","",""
"","","","","","html-button-response","11","83159","0.0-4.7-0.7-0.7","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","768","","3","Intro Trial","",""
"","","","","","html-button-response","12","84272","0.0-4.8-0.8-0.8","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","1112","","3","Intro Trial","",""
"","","","","","html-button-response","13","85050","0.0-4.9-0.9-0.9","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","776","","4","Intro Trial","",""
"","","","","","html-button-response","14","86651","0.0-4.10-0.10-0.10","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","1599","","4","Intro Trial","",""
"","","","","","html-button-response","15","87467","0.0-4.11-0.11-0.11","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","815","","3","Intro Trial","",""
"","","","","","html-button-response","16","88252","0.0-4.12-0.12-0.12","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","783","","3","Intro Trial","",""
"","","","","","html-button-response","17","89064","0.0-4.13-0.13-0.13","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","811","","2","Intro Trial","",""
"","","","","","html-button-response","18","91195","0.0-4.14-0.14-0.14","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","2129","","2","Intro Trial","",""
"","","","","","html-button-response","19","91834","0.0-4.15-0.15-0.15","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","638","","1","Intro Trial","",""
"","","","","","html-button-response","20","92735","0.0-4.16-0.16-0.16","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","899","","1","Intro Trial","",""
"","","","","","html-button-response","21","93532","0.0-4.17-0.17-0.17","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","795","","0","Intro Trial","",""
"","","","","","html-button-response","22","94577","0.0-4.18-0.18-0.18","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","1043","","0","Intro Trial","",""
"","","","","","html-button-response","23","95326","0.0-4.19-0.19-0.19","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","748","","1","Intro Trial","",""
"","","","","","html-button-response","24","96111","0.0-4.20-0.20-0.20","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","783","","1","Intro Trial","",""
"","","","","","html-button-response","25","96839","0.0-4.21-0.21-0.21","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","726","","2","Intro Trial","",""
"","","","","","html-button-response","26","98448","0.0-4.22-0.22-0.22","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","1608","","2","Intro Trial","",""
"","","","","","html-button-response","27","99134","0.0-4.23-0.23-0.23","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","685","","3","Intro Trial","",""
"","","","","","html-button-response","28","100598","0.0-4.24-0.24-0.24","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","1462","","4","Intro Trial","",""
"","","","","","html-button-response","29","102579","0.0-4.25-0.25-0.25","3","1","2025-01-31 18:30:08","838ec4b49f044157bad9e156c8cbc4a3","134.29.63.149","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67171faf0f5a8adece49db86","679cf675428f47411a224827","679d169d40bc131050b97497","","1979","","5","Intro Trial","",""
