"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order","presented_choices"
"true","false","[]","[]","[]","preload","0","626","0.0-0.0","14","1","2025-02-02 03:04:27","bc01a2b6f61d06f6604adb8657495020","24.181.98.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 AVG/131.0.0.0","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","667abe08bc794718ca0cf87b","679edb085803f58d6bbd31ca","679ee0ada7ec9ae3889c8c0e","","","","","","",""
"","","","","","instructions","1","122569","0.0-1.0","14","1","2025-02-02 03:04:27","bc01a2b6f61d06f6604adb8657495020","24.181.98.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 AVG/131.0.0.0","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","667abe08bc794718ca0cf87b","679edb085803f58d6bbd31ca","679ee0ada7ec9ae3889c8c0e","[{""page_index"":0,""viewing_time"":121942}]","121942","","","","",""
"","","","","","html-keyboard-response","2","123072","0.0-2.0","14","1","2025-02-02 03:04:27","bc01a2b6f61d06f6604adb8657495020","24.181.98.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 AVG/131.0.0.0","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","667abe08bc794718ca0cf87b","679edb085803f58d6bbd31ca","679ee0ada7ec9ae3889c8c0e","","null","<p> + <p/>","null","","",""
"","","","","","instructions","3","366646","0.0-3.0","14","1","2025-02-02 03:04:27","bc01a2b6f61d06f6604adb8657495020","24.181.98.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 AVG/131.0.0.0","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","667abe08bc794718ca0cf87b","679edb085803f58d6bbd31ca","679ee0ada7ec9ae3889c8c0e","[{""page_index"":0,""viewing_time"":1297},{""page_index"":1,""viewing_time"":9161},{""page_index"":2,""viewing_time"":7443},{""page_index"":3,""viewing_time"":14897},{""page_index"":4,""viewing_time"":210776}]","243574","","","","",""
"","","","","","html-button-response","4","1310862","0.0-4.0-0.0-0.0","14","1","2025-02-02 03:04:27","bc01a2b6f61d06f6604adb8657495020","24.181.98.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 AVG/131.0.0.0","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","667abe08bc794718ca0cf87b","679edb085803f58d6bbd31ca","679ee0ada7ec9ae3889c8c0e","","944214","","3","Intro Trial","",""
"","","","","","html-button-response","5","1311349","0.0-4.1-0.1-0.1","14","1","2025-02-02 03:04:27","bc01a2b6f61d06f6604adb8657495020","24.181.98.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 AVG/131.0.0.0","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","667abe08bc794718ca0cf87b","679edb085803f58d6bbd31ca","679ee0ada7ec9ae3889c8c0e","","484","","1","Intro Trial","",""
"","","","","","html-button-response","6","1314746","0.0-4.2-0.2-0.2","14","1","2025-02-02 03:04:27","bc01a2b6f61d06f6604adb8657495020","24.181.98.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 AVG/131.0.0.0","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","667abe08bc794718ca0cf87b","679edb085803f58d6bbd31ca","679ee0ada7ec9ae3889c8c0e","","3395","","0","Intro Trial","",""
"","","","","","html-button-response","7","1315017","0.0-4.3-0.3-0.3","14","1","2025-02-02 03:04:27","bc01a2b6f61d06f6604adb8657495020","24.181.98.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 AVG/131.0.0.0","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","667abe08bc794718ca0cf87b","679edb085803f58d6bbd31ca","679ee0ada7ec9ae3889c8c0e","","268","","1","Intro Trial","",""
"","","","","","html-button-response","8","1317147","0.0-4.4-0.4-0.4","14","1","2025-02-02 03:04:27","bc01a2b6f61d06f6604adb8657495020","24.181.98.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 AVG/131.0.0.0","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","667abe08bc794718ca0cf87b","679edb085803f58d6bbd31ca","679ee0ada7ec9ae3889c8c0e","","2129","","3","Intro Trial","",""
"","","","","","html-button-response","9","1317724","0.0-4.5-0.5-0.5","14","1","2025-02-02 03:04:27","bc01a2b6f61d06f6604adb8657495020","24.181.98.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 AVG/131.0.0.0","WebKit","Chrome","131.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","667abe08bc794718ca0cf87b","679edb085803f58d6bbd31ca","679ee0ada7ec9ae3889c8c0e","","576","","1","Intro Trial","",""
