"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order","presented_choices"
"true","false","[]","[]","[]","preload","0","239","0.0-0.0","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","","","","","",""
"","","","","","instructions","1","3211","0.0-1.0","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","[{""page_index"":0,""viewing_time"":2968}]","2969","","","","",""
"","","","","","html-keyboard-response","2","3717","0.0-2.0","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","null","<p> + <p/>","null","","",""
"","","","","","instructions","3","68708","0.0-3.0","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","[{""page_index"":0,""viewing_time"":2304},{""page_index"":1,""viewing_time"":17210},{""page_index"":2,""viewing_time"":4533},{""page_index"":3,""viewing_time"":33729},{""page_index"":4,""viewing_time"":7212}]","64988","","","","",""
"","","","","","html-button-response","4","92531","0.0-4.0-0.0-0.0","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","23815","","3","Intro Trial","",""
"","","","","","html-button-response","5","94163","0.0-4.1-0.1-0.1","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","1627","","1","Intro Trial","",""
"","","","","","html-button-response","6","95079","0.0-4.2-0.2-0.2","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","913","","1","Intro Trial","",""
"","","","","","html-button-response","7","99060","0.0-4.3-0.3-0.3","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","3978","","3","Intro Trial","",""
"","","","","","html-button-response","8","102303","0.0-4.4-0.4-0.4","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","3240","","2","Intro Trial","",""
"","","","","","html-button-response","9","104982","0.0-4.5-0.5-0.5","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","2677","","3","Intro Trial","",""
"","","","","","html-button-response","10","105570","0.0-4.6-0.6-0.6","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","585","","3","Intro Trial","",""
"","","","","","html-button-response","11","110385","0.0-4.7-0.7-0.7","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","4812","","0","Intro Trial","",""
"","","","","","html-button-response","12","111124","0.0-4.8-0.8-0.8","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","737","","0","Intro Trial","",""
"","","","","","html-button-response","13","119674","0.0-4.9-0.9-0.9","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","8547","","1","Intro Trial","",""
"","","","","","html-button-response","14","124856","0.0-4.10-0.10-0.10","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","5180","","3","Intro Trial","",""
"","","","","","html-button-response","15","125623","0.0-4.11-0.11-0.11","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","764","","1","Intro Trial","",""
"","","","","","html-button-response","16","127932","0.0-4.12-0.12-0.12","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","2306","","4","Intro Trial","",""
"","","","","","html-button-response","17","129007","0.0-4.13-0.13-0.13","42","1","2025-02-02 04:32:50","bc01a2b6f61d06f6604adb8657495020","98.176.1.21","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-US,en;q=0.9","666dd3d9e53e0ff59d7cc164","679edb085803f58d6bbd31ca","679ef52607399d1264e22948","","1072","","2","Intro Trial","",""
