"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order","presented_choices"
"true","false","[]","[]","[]","preload","0","220","0.0-0.0","43","1","2025-02-02 04:44:35","bc01a2b6f61d06f6604adb8657495020","66.229.193.218","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67265982eb0c3fc495c6e33a","679edb085803f58d6bbd31ca","679ef81d0e53aa3e9801247d","","","","","","",""
"","","","","","instructions","1","15895","0.0-1.0","43","1","2025-02-02 04:44:35","bc01a2b6f61d06f6604adb8657495020","66.229.193.218","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67265982eb0c3fc495c6e33a","679edb085803f58d6bbd31ca","679ef81d0e53aa3e9801247d","[{""page_index"":0,""viewing_time"":15674}]","15674","","","","",""
"","","","","","html-keyboard-response","2","16401","0.0-2.0","43","1","2025-02-02 04:44:35","bc01a2b6f61d06f6604adb8657495020","66.229.193.218","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67265982eb0c3fc495c6e33a","679edb085803f58d6bbd31ca","679ef81d0e53aa3e9801247d","","null","<p> + <p/>","null","","",""
"","","","","","instructions","3","99804","0.0-3.0","43","1","2025-02-02 04:44:35","bc01a2b6f61d06f6604adb8657495020","66.229.193.218","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67265982eb0c3fc495c6e33a","679edb085803f58d6bbd31ca","679ef81d0e53aa3e9801247d","[{""page_index"":0,""viewing_time"":1987},{""page_index"":1,""viewing_time"":62584},{""page_index"":2,""viewing_time"":9176},{""page_index"":3,""viewing_time"":3408},{""page_index"":4,""viewing_time"":6248}]","83403","","","","",""
"","","","","","html-button-response","4","117421","0.0-4.0-0.0-0.0","43","1","2025-02-02 04:44:35","bc01a2b6f61d06f6604adb8657495020","66.229.193.218","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67265982eb0c3fc495c6e33a","679edb085803f58d6bbd31ca","679ef81d0e53aa3e9801247d","","17615","","2","Intro Trial","",""
"","","","","","html-button-response","5","117819","0.0-4.1-0.1-0.1","43","1","2025-02-02 04:44:35","bc01a2b6f61d06f6604adb8657495020","66.229.193.218","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67265982eb0c3fc495c6e33a","679edb085803f58d6bbd31ca","679ef81d0e53aa3e9801247d","","397","","4","Intro Trial","",""
"","","","","","html-button-response","6","119002","0.0-4.2-0.2-0.2","43","1","2025-02-02 04:44:35","bc01a2b6f61d06f6604adb8657495020","66.229.193.218","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67265982eb0c3fc495c6e33a","679edb085803f58d6bbd31ca","679ef81d0e53aa3e9801247d","","1182","","2","Intro Trial","",""
"","","","","","html-button-response","7","119349","0.0-4.3-0.3-0.3","43","1","2025-02-02 04:44:35","bc01a2b6f61d06f6604adb8657495020","66.229.193.218","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67265982eb0c3fc495c6e33a","679edb085803f58d6bbd31ca","679ef81d0e53aa3e9801247d","","346","","3","Intro Trial","",""
"","","","","","html-button-response","8","120055","0.0-4.4-0.4-0.4","43","1","2025-02-02 04:44:35","bc01a2b6f61d06f6604adb8657495020","66.229.193.218","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67265982eb0c3fc495c6e33a","679edb085803f58d6bbd31ca","679ef81d0e53aa3e9801247d","","705","","2","Intro Trial","",""
"","","","","","html-button-response","9","120483","0.0-4.5-0.5-0.5","43","1","2025-02-02 04:44:35","bc01a2b6f61d06f6604adb8657495020","66.229.193.218","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9","67265982eb0c3fc495c6e33a","679edb085803f58d6bbd31ca","679ef81d0e53aa3e9801247d","","427","","3","Intro Trial","",""
