"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order","presented_choices"
"","","","","","html-button-response","10","219489","0.0-4.6-0.6-0.6","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","1011","","2","Intro Trial","",""
"","","","","","html-button-response","11","220119","0.0-4.7-0.7-0.7","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","628","","3","Intro Trial","",""
"","","","","","html-button-response","12","225440","0.0-4.8-0.8-0.8","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","5320","","4","Intro Trial","",""
"","","","","","html-button-response","13","226070","0.0-4.9-0.9-0.9","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","628","","3","Intro Trial","",""
"","","","","","html-button-response","14","227195","0.0-4.10-0.10-0.10","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","1123","","3","Intro Trial","",""
"","","","","","html-button-response","15","227837","0.0-4.11-0.11-0.11","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","640","","4","Intro Trial","",""
"","","","","","html-button-response","16","229029","0.0-4.12-0.12-0.12","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","1191","","3","Intro Trial","",""
"","","","","","html-button-response","17","229738","0.0-4.13-0.13-0.13","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","707","","2","Intro Trial","",""
"","","","","","html-button-response","18","230514","0.0-4.14-0.14-0.14","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","775","","1","Intro Trial","",""
"","","","","","html-button-response","19","231178","0.0-4.15-0.15-0.15","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","662","","0","Intro Trial","",""
"","","","","","html-button-response","20","232404","0.0-4.16-0.16-0.16","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","1225","","5","Intro Trial","",""
"","","","","","html-keyboard-response","21","254364","0.0-5.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","21958","[""You sorted incorrectly by using the balance 8 times. <br><br> <img src='G_2.jpg' height='90'><img src='G_1.jpg' height='90'><img src='G_5.jpg' height='90'><img src='G_3.jpg' height='90'><img src='G_4.jpg' height='90'><br><br> Your final order is 2,4,1,3,5<br><br><br>Omgne Sort in this game will allow you to sort correctly by using the balance 8 times. Press Enter to learn it!""]","enter","","",""
"","","","","","html-keyboard-response","22","262169","0.0-6.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","7804","<p>Welcome to the learning phase! <br><br> You will learn by six examples. The following learning trials will not be used to calculate your performance. <br><br> Press Enter to continue.<p/>","enter","","",""
"","","","","","html-keyboard-response","23","271002","0.0-7.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","8833","[""Example 1<br><br>You will watch Omnge Sort in action. Try to identify any patterns in the comparisons made by this method. <br><br>Press Enter to continue.""]","enter","","",""
"","","","","","html-keyboard-response","24","271504","0.0-8.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img id='selected' src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","25","272007","0.0-9.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img id='selected' src='G_3.jpg' height='90'> <img id='selected' src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","26","272510","0.0-10.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img id='swapped' src='G_1.jpg' height='90'> <img id='swapped' src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","27","272813","0.0-11.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img  src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","28","273316","0.0-12.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img id='selected'  src='G_3.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","29","273819","0.0-13.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img id='selected'  src='G_3.jpg' height='90'> <img id='selected' src='G_5.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","30","274322","0.0-14.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img id='selected'  src='G_3.jpg' height='90'> <img id='selected' src='G_5.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","31","274625","0.0-15.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img  src='G_5.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","32","275128","0.0-16.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img id='selected'  src='G_5.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","33","275630","0.0-17.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img id='selected'  src='G_5.jpg' height='90'> <img id='selected' src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","34","276132","0.0-18.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img id='selected'  src='G_5.jpg' height='90'> <img id='selected' src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","35","276436","0.0-19.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img   src='G_5.jpg' height='90'> <img  src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","36","276939","0.0-20.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img   src='G_5.jpg' height='90'> <img id='selected'  src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","37","277442","0.0-21.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img   src='G_5.jpg' height='90'> <img id='selected'  src='G_7.jpg' height='90'> <img id='selected' src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","38","277945","0.0-22.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img   src='G_5.jpg' height='90'> <img id='selected'  src='G_7.jpg' height='90'> <img id='selected' src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","39","278249","0.0-23.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img  src='G_1.jpg' height='90'> <img   src='G_3.jpg' height='90'> <img   src='G_5.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img  src='G_9.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","40","284028","0.0-24.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","5778","[""Did you notice any patterns? <br><br>Press Enter to watch that example again and follow the steps of Omgne Sort.""]","enter","","",""
"","","","","","html-button-response","41","284432","0.0-25.0","30","1","2025-02-02 03:50:56","bc01a2b6f61d06f6604adb8657495020","76.171.35.46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","Macintosh","Chrome","128.0.0.0","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","674d396ea5a143c1fe1ff5bc","679edb085803f58d6bbd31ca","679eeb8f5a3632dbd83c5055","","null","<img id='selected' src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_9.jpg' height='90'>","null","Learning example 0","",""
