"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase"
"true","false","[]","[]","[]","preload","0","362","0.0-0.0","10","1","2025-02-02 02:56:16","bc01a2b6f61d06f6604adb8657495020","71.77.28.8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","Macintosh","Safari","18.2","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","67984b666b7cabdc214cd5f2","679edb085803f58d6bbd31ca","679edec7b9157d482c776885","","","","",""
"","","","","","instructions","1","28302","0.0-1.0","10","1","2025-02-02 02:56:16","bc01a2b6f61d06f6604adb8657495020","71.77.28.8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","Macintosh","Safari","18.2","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","67984b666b7cabdc214cd5f2","679edb085803f58d6bbd31ca","679edec7b9157d482c776885","[{""page_index"":0,""viewing_time"":27938}]","27939","","",""
"","","","","","html-keyboard-response","2","28804","0.0-2.0","10","1","2025-02-02 02:56:16","bc01a2b6f61d06f6604adb8657495020","71.77.28.8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","Macintosh","Safari","18.2","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","67984b666b7cabdc214cd5f2","679edb085803f58d6bbd31ca","679edec7b9157d482c776885","","null","<p> + <p/>","null",""
"","","","","","instructions","3","58404","0.0-3.0","10","1","2025-02-02 02:56:16","bc01a2b6f61d06f6604adb8657495020","71.77.28.8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","Macintosh","Safari","18.2","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","67984b666b7cabdc214cd5f2","679edb085803f58d6bbd31ca","679edec7b9157d482c776885","[{""page_index"":0,""viewing_time"":2813},{""page_index"":1,""viewing_time"":14632},{""page_index"":2,""viewing_time"":6103},{""page_index"":3,""viewing_time"":3065},{""page_index"":4,""viewing_time"":2986}]","29600","","",""
"","","","","","html-button-response","4","75829","0.0-4.0-0.0-0.0","10","1","2025-02-02 02:56:16","bc01a2b6f61d06f6604adb8657495020","71.77.28.8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","Macintosh","Safari","18.2","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","67984b666b7cabdc214cd5f2","679edb085803f58d6bbd31ca","679edec7b9157d482c776885","","17422","","2","Intro Trial"
"","","","","","html-button-response","5","78030","0.0-4.1-0.1-0.1","10","1","2025-02-02 02:56:16","bc01a2b6f61d06f6604adb8657495020","71.77.28.8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","Macintosh","Safari","18.2","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","67984b666b7cabdc214cd5f2","679edb085803f58d6bbd31ca","679edec7b9157d482c776885","","2199","","0","Intro Trial"
"","","","","","html-button-response","6","101480","0.0-4.2-0.2-0.2","10","1","2025-02-02 02:56:16","bc01a2b6f61d06f6604adb8657495020","71.77.28.8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","Macintosh","Safari","18.2","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","67984b666b7cabdc214cd5f2","679edb085803f58d6bbd31ca","679edec7b9157d482c776885","","23448","","0","Intro Trial"
"","","","","","html-button-response","7","102263","0.0-4.3-0.3-0.3","10","1","2025-02-02 02:56:16","bc01a2b6f61d06f6604adb8657495020","71.77.28.8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","Macintosh","Safari","18.2","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","67984b666b7cabdc214cd5f2","679edb085803f58d6bbd31ca","679edec7b9157d482c776885","","781","","3","Intro Trial"
"","","","","","html-button-response","8","105963","0.0-4.4-0.4-0.4","10","1","2025-02-02 02:56:16","bc01a2b6f61d06f6604adb8657495020","71.77.28.8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","Macintosh","Safari","18.2","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","67984b666b7cabdc214cd5f2","679edb085803f58d6bbd31ca","679edec7b9157d482c776885","","3698","","0","Intro Trial"
"","","","","","html-button-response","9","106563","0.0-4.5-0.5-0.5","10","1","2025-02-02 02:56:16","bc01a2b6f61d06f6604adb8657495020","71.77.28.8","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15","Macintosh","Safari","18.2","OS X","10_15_7","https://app.prolific.com/","en-US,en;q=0.9","67984b666b7cabdc214cd5f2","679edb085803f58d6bbd31ca","679edec7b9157d482c776885","","598","","3","Intro Trial"
