"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order","presented_choices"
"","","","","","html-keyboard-response","252","213153","0.0-183.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","4193","[""Final order was 1,2,3,4,5,6,7,8. The initial order was 4,6,3,1,2,5,8,7.<br>It took 10 swaps to sort it correctly with Omgne Sort. <br><br>Press Enter to continue.""]","enter","","",""
"","","","","","instructions","253","226993","0.0-184.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","[{""page_index"":0,""viewing_time"":6759},{""page_index"":1,""viewing_time"":2063},{""page_index"":2,""viewing_time"":2745},{""page_index"":3,""viewing_time"":2269}]","13837","","","","",""
"","","","","","html-keyboard-response","254","228300","0.0-185.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","1304","[""Example 3<br><br>You will watch Omnge Sort in action. Try to identify any patterns in the comparisons made by this method. <br><br>Press Enter to continue.""]","enter","","",""
"","","","","","html-keyboard-response","255","228806","0.0-186.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected' src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","256","229310","0.0-187.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected' src='G_9.jpg' height='90'> <img id='selected' src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","257","229816","0.0-188.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected' src='G_9.jpg' height='90'> <img id='selected' src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","258","230132","0.0-189.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img  src='G_9.jpg' height='90'> <img  src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","259","230644","0.0-190.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img  src='G_9.jpg' height='90'> <img id='selected'  src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","260","231150","0.0-191.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img  src='G_9.jpg' height='90'> <img id='selected'  src='G_7.jpg' height='90'> <img id='selected' src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","261","231663","0.0-192.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img  src='G_9.jpg' height='90'> <img id='swapped' src='G_3.jpg' height='90'> <img id='swapped'  src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","262","231966","0.0-193.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img  src='G_9.jpg' height='90'> <img  src='G_3.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","263","232475","0.0-194.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected'  src='G_9.jpg' height='90'> <img  src='G_3.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","264","232983","0.0-195.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected'  src='G_9.jpg' height='90'> <img id='selected'  src='G_3.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","265","233486","0.0-196.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='swapped'  src='G_3.jpg' height='90'> <img id='swapped'  src='G_9.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","266","233805","0.0-197.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img   src='G_3.jpg' height='90'> <img   src='G_9.jpg' height='90'> <img   src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","267","234320","0.0-198.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img   src='G_3.jpg' height='90'> <img   src='G_9.jpg' height='90'> <img id='selected'   src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","268","234833","0.0-199.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img   src='G_3.jpg' height='90'> <img   src='G_9.jpg' height='90'> <img id='selected'   src='G_7.jpg' height='90'> <img id='selected' src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","269","235342","0.0-200.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img   src='G_3.jpg' height='90'> <img   src='G_9.jpg' height='90'> <img id='swapped' src='G_1.jpg' height='90'> <img id='swapped'   src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","270","235650","0.0-201.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img   src='G_3.jpg' height='90'> <img   src='G_9.jpg' height='90'> <img  src='G_1.jpg' height='90'> <img    src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","271","236157","0.0-202.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img   src='G_3.jpg' height='90'> <img id='selected'   src='G_9.jpg' height='90'> <img  src='G_1.jpg' height='90'> <img    src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","272","236672","0.0-203.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img   src='G_3.jpg' height='90'> <img id='selected'   src='G_9.jpg' height='90'> <img id='selected'  src='G_1.jpg' height='90'> <img    src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","273","237184","0.0-204.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img   src='G_3.jpg' height='90'> <img id='swapped'  src='G_1.jpg' height='90'> <img id='swapped'   src='G_9.jpg' height='90'> <img    src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","274","237496","0.0-205.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img   src='G_3.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img    src='G_9.jpg' height='90'> <img    src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","275","238005","0.0-206.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected'   src='G_3.jpg' height='90'> <img   src='G_1.jpg' height='90'> <img    src='G_9.jpg' height='90'> <img    src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","276","238515","0.0-207.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected'   src='G_3.jpg' height='90'> <img id='selected'   src='G_1.jpg' height='90'> <img    src='G_9.jpg' height='90'> <img    src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","277","239026","0.0-208.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected'   src='G_3.jpg' height='90'> <img id='selected'   src='G_1.jpg' height='90'> <img    src='G_9.jpg' height='90'> <img    src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","278","239336","0.0-209.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img    src='G_3.jpg' height='90'> <img    src='G_1.jpg' height='90'> <img    src='G_9.jpg' height='90'> <img    src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","279","239848","0.0-210.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img    src='G_3.jpg' height='90'> <img    src='G_1.jpg' height='90'> <img    src='G_9.jpg' height='90'> <img id='selected'    src='G_7.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","280","240362","0.0-211.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img    src='G_3.jpg' height='90'> <img    src='G_1.jpg' height='90'> <img    src='G_9.jpg' height='90'> <img id='selected'    src='G_7.jpg' height='90'> <img id='selected' src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","281","240869","0.0-212.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img    src='G_3.jpg' height='90'> <img    src='G_1.jpg' height='90'> <img    src='G_9.jpg' height='90'> <img id='selected'    src='G_7.jpg' height='90'> <img id='selected' src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","282","241180","0.0-213.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img    src='G_3.jpg' height='90'> <img    src='G_1.jpg' height='90'> <img    src='G_9.jpg' height='90'> <img     src='G_7.jpg' height='90'> <img  src='G_5.jpg' height='90'>","null","Animation2","",""
"","","","","","html-keyboard-response","283","242467","0.0-214.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","1283","[""Did you notice any patterns? <br><br>Press Enter to watch that example again and follow the steps of Omgne Sort.""]","enter","","",""
"","","","","","html-button-response","284","242884","0.0-215.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected' src='G_9.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Learning example 2","",""
"","","","","","html-button-response","285","243195","0.0-216.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected' src='G_9.jpg' height='90'> <img id='selected' src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Learning example 2","",""
"","","","","","html-button-response","286","243501","0.0-217.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img id='selected' src='G_9.jpg' height='90'> <img id='selected' src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Learning example 2","",""
"","","","","","html-button-response","287","244896","0.0-218.0-0.0-0.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","1391","<img id='selected' src='G_9.jpg' height='90'> <img id='selected' src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","0","Learning example 2","",""
"","","","","","html-button-response","288","245110","0.0-218.1-0.1-0.1","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","210","<img id='selected' src='G_9.jpg' height='90'> <img id='selected' src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","1","Learning example 2","",""
"","","","","","html-button-response","289","245319","0.0-219.0","9","1","2025-02-02 02:56:10","bc01a2b6f61d06f6604adb8657495020","75.182.243.59","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36","WebKit","Chrome","132.0.0.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.9,de-DE;q=0.8,de;q=0.7","663e3cee91031227e894384a","679edb085803f58d6bbd31ca","679edec050264907ab075f4a","","null","<img  src='G_9.jpg' height='90'> <img  src='G_7.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_1.jpg' height='90'> <img src='G_5.jpg' height='90'>","null","Learning example 2","",""
