"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","view_history","rt","stimulus","response","phase","question_order","presented_choices"
"true","false","[]","[]","[]","preload","0","3115","0.0-0.0","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","","","","","",""
"","","","","","instructions","1","8923","0.0-1.0","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","[{""page_index"":0,""viewing_time"":5805}]","5806","","","","",""
"","","","","","html-keyboard-response","2","9444","0.0-2.0","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","null","<p> + <p/>","null","","",""
"","","","","","instructions","3","409780","0.0-3.0","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","[{""page_index"":0,""viewing_time"":1882},{""page_index"":1,""viewing_time"":37414},{""page_index"":2,""viewing_time"":235156},{""page_index"":3,""viewing_time"":10811},{""page_index"":4,""viewing_time"":115070}]","400333","","","","",""
"","","","","","html-button-response","4","441372","0.0-4.0-0.0-0.0","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","31589","","3","Intro Trial","",""
"","","","","","html-button-response","5","441797","0.0-4.1-0.1-0.1","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","420","","3","Intro Trial","",""
"","","","","","html-button-response","6","442909","0.0-4.2-0.2-0.2","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","1111","","0","Intro Trial","",""
"","","","","","html-button-response","7","443959","0.0-4.3-0.3-0.3","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","1047","","3","Intro Trial","",""
"","","","","","html-button-response","8","444484","0.0-4.4-0.4-0.4","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","522","","1","Intro Trial","",""
"","","","","","html-button-response","9","447506","0.0-4.5-0.5-0.5","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","3020","","2","Intro Trial","",""
"","","","","","html-button-response","10","447998","0.0-4.6-0.6-0.6","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","489","","5","Intro Trial","",""
"","","","","","html-keyboard-response","11","485785","0.0-5.0","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","37785","[""You sorted incorrectly by using the balance 2 times. <br><br> <img src='G_1.jpg' height='90'><img src='G_2.jpg' height='90'><img src='G_3.jpg' height='90'><img src='G_4.jpg' height='90'><img src='G_5.jpg' height='90'><br><br> Your final order is 4,2,3,5,1<br><br><br>Omgne Sort in this game will allow you to sort correctly by using the balance 8 times. Press Enter to learn it!""]","enter","","",""
"","","","","","html-keyboard-response","12","506967","0.0-6.0","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","21180","<p>Welcome to the learning phase! <br><br> You will learn by six examples. The following learning trials will not be used to calculate your performance. <br><br> Press Enter to continue.<p/>","enter","","",""
"","","","","","html-keyboard-response","13","735400","0.0-7.0","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","228430","[""Example 1<br><br>You will watch Omnge Sort in action. Try to identify any patterns in the comparisons made by this method. <br><br>Press Enter to continue.""]","enter","","",""
"","","","","","html-keyboard-response","14","735906","0.0-8.0","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","null","<img id='selected' src='G_9.jpg' height='90'> <img src='G_5.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'>","null","Animation0","",""
"","","","","","html-keyboard-response","15","736415","0.0-9.0","44","1","2025-02-02 04:44:50","bc01a2b6f61d06f6604adb8657495020","47.215.222.215","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0","","Firefox","134.0","Windows","10.0","https://app.prolific.com/","en-US,en;q=0.5","64012a2623351894f2917605","679edb085803f58d6bbd31ca","679ef83a0a4cffc510bd071a","","null","<img id='selected' src='G_9.jpg' height='90'> <img id='selected' src='G_5.jpg' height='90'> <img src='G_3.jpg' height='90'> <img src='G_7.jpg' height='90'> <img src='G_1.jpg' height='90'>","null","Animation0","",""
